UID,ApplicationDate,Amount,Term,EmploymentType,LoanPurpose,Success
5284173,2020-07-16,3000.0,24,Employed - full time,Consolidation,0
5285177,2020-07-16,10000.0,60,Employed - full time,Car,0
5285208,2020-07-16,20000.0,60,Employed - full time,Car,0
5285598,2020-07-16,4000.0,36,Employed - full time,Car,1
5286218,2020-07-16,15000.0,48,Employed - full time,Consolidation,0
5287698,2020-07-16,12000.0,60,Employed - full time,Consolidation,0
5287891,2020-07-16,2500.0,24,Employed - full time,Consolidation,0
5289841,2020-07-16,5000.0,60,Employed - full time,Car,0
5290343,2020-07-16,7500.0,24,Employed - full time,House / Home improvement,1
5291461,2020-07-16,3000.0,36,Employed - full time,Consolidation,0
5292077,2020-07-16,4000.0,24,Employed - full time,House / Home improvement,0
5292637,2020-07-16,10000.0,36,Employed - full time,Car,0
5293318,2020-07-16,1000.0,24,Employed - full time,Consolidation,0
5294865,2020-07-16,15000.0,60,Employed - full time,Consolidation,0
5298192,2020-07-16,5000.0,12,Employed - full time,Consolidation,0
5299970,2020-07-16,6500.0,48,Employed - full time,Car,0
5301594,2020-07-16,15000.0,60,Employed - part time,Consolidation,0
5303126,2020-07-16,5000.0,36,Employed - full time,Consolidation,0
5304647,2020-07-16,7500.0,60,Employed - full time,House / Home improvement,1
5304792,2020-07-16,12000.0,60,Employed - full time,Consolidation,0
5305479,2020-07-16,4000.0,24,Employed - full time,Consolidation,0
5305917,2020-07-16,20000.0,48,Employed - full time,Consolidation,0
5306015,2020-07-16,1000.0,12,Employed - full time,Consolidation,0
5306369,2020-07-16,8000.0,24,Employed - full time,Consolidation,1
5307174,2020-07-17,13500.0,60,Employed - full time,Car,1
5307787,2020-07-17,3500.0,48,Employed - full time,Car,0
5309213,2020-07-17,5000.0,60,Employed - full time,House / Home improvement,0
5310487,2020-07-17,18000.0,60,Employed - full time,Car,0
5310818,2020-07-17,1000.0,36,Employed - full time,House / Home improvement,0
5313554,2020-07-17,7000.0,60,Employed - full time,Car,0
5314285,2020-07-17,6500.0,48,Employed - full time,Car,0
5317115,2020-07-17,1000.0,12,Employed - full time,House / Home improvement,0
5318684,2020-07-17,4000.0,24,Employed - full time,Not Known,0
5320019,2020-07-17,10000.0,36,Employed - part time,Car,0
5320350,2020-07-17,15000.0,36,Employed - full time,House / Home improvement,0
5320574,2020-07-17,15000.0,48,Employed - full time,Car,0
5320748,2020-07-17,5000.0,60,Employed - full time,Not Known,1
5320874,2020-07-17,5000.0,48,Employed - full time,Car,0
5321294,2020-07-17,15000.0,60,Employed - full time,Consolidation,0
5323248,2020-07-17,9000.0,60,Employed - full time,Car,0
5324037,2020-07-17,1000.0,12,Employed - full time,Not Known,0
5324158,2020-07-17,6000.0,24,Employed - full time,Car,0
5324527,2020-07-17,11000.0,24,Employed - full time,Consolidation,0
5325703,2020-07-17,17500.0,60,Employed - full time,Not Known,0
5328371,2020-07-17,2000.0,36,Employed - full time,Car,0
5329682,2020-07-18,1000.0,12,Employed - full time,Not Known,0
5331521,2020-07-18,6500.0,48,Employed - full time,Car,0
5332490,2020-07-18,3000.0,18,Employed - full time,Consolidation,0
5334024,2020-07-18,5000.0,24,Employed - full time,House / Home improvement,1
5334518,2020-07-18,7500.0,60,Employed - full time,Car,0
5337388,2020-07-18,10000.0,60,Employed - full time,Not Known,0
5337440,2020-07-18,20000.0,54,Employed - full time,Not Known,0
5337923,2020-07-18,1000.0,18,Employed - full time,Not Known,0
5340523,2020-07-18,1000.0,18,Employed - full time,Not Known,0
5341421,2020-07-18,20000.0,60,Employed - full time,Car,0
5341610,2020-07-18,1000.0,24,Employed - full time,Not Known,0
5342106,2020-07-18,5000.0,30,Employed - full time,Car,0
5343407,2020-07-18,5000.0,60,Employed - part time,House / Home improvement,0
5345892,2020-07-18,6500.0,48,Employed - full time,Car,0
5346264,2020-07-18,10000.0,60,Employed - full time,Consolidation,0
5346392,2020-07-18,10000.0,36,Employed - full time,Consolidation,0
5346635,2020-07-18,6500.0,48,Employed - full time,Car,0
5346720,2020-07-18,10000.0,60,Employed - full time,Car,0
5346773,2020-07-18,1000.0,12,Employed - full time,Not Known,0
5347494,2020-07-18,5000.0,54,Employed - full time,Consolidation,0
5349616,2020-07-18,10000.0,36,Employed - full time,Consolidation,0
5351464,2020-07-18,5000.0,48,Employed - full time,Car,0
5352824,2020-07-18,6500.0,48,Employed - full time,Car,0
5354324,2020-07-18,10000.0,60,Employed - part time,Car,0
5356313,2020-07-19,20000.0,60,Employed - full time,Wedding,0
5357559,2020-07-19,6500.0,48,Employed - full time,Car,0
5358555,2020-07-19,13000.0,60,Employed - full time,House / Home improvement,0
5358986,2020-07-19,6500.0,48,Employed - full time,Car,0
5359594,2020-07-19,5000.0,36,Employed - full time,Consolidation,0
5361303,2020-07-19,14000.0,60,Employed - full time,Car,0
5362316,2020-07-19,6500.0,48,Employed - full time,Car,0
5363436,2020-07-19,11800.0,48,Employed - full time,Car,0
5363976,2020-07-19,10000.0,60,Employed - full time,Consolidation,0
5364726,2020-07-19,16000.0,48,Employed - full time,Car,0
5364852,2020-07-19,15000.0,36,Employed - full time,Not Known,1
5364939,2020-07-19,8000.0,48,Employed - full time,House / Home improvement,0
5365121,2020-07-19,6500.0,48,Employed - full time,Car,0
5365385,2020-07-19,3000.0,24,Employed - full time,Car,0
5367187,2020-07-19,15000.0,60,Employed - full time,Car,1
5367212,2020-07-19,15000.0,60,Employed - full time,Car,0
5368427,2020-07-19,8000.0,48,Employed - full time,Not Known,0
5372145,2020-07-19,12000.0,60,Employed - full time,Car,0
5373034,2020-07-19,10000.0,60,Employed - full time,Not Known,0
5374303,2020-07-19,4000.0,48,Employed - full time,Car,1
5375371,2020-07-19,5000.0,24,Employed - full time,Consolidation,0
5377653,2020-07-19,2000.0,24,Employed - full time,Consolidation,0
5378748,2020-07-20,3000.0,30,Employed - full time,Not Known,0
5379709,2020-07-20,8200.0,60,Employed - full time,Car,0
5379870,2020-07-20,2000.0,12,Employed - part time,House / Home improvement,0
5382254,2020-07-20,14500.0,60,Employed - full time,Car,0
5383114,2020-07-20,10000.0,60,Employed - full time,Consolidation,0
5383221,2020-07-20,5000.0,36,Employed - full time,Car,0
5384102,2020-07-20,4500.0,48,Employed - full time,House / Home improvement,1
5384718,2020-07-20,1000.0,12,Employed - part time,Not Known,0
5384736,2020-07-20,10000.0,60,Employed - full time,House / Home improvement,0
5384769,2020-07-20,1000.0,12,Employed - full time,Not Known,0
5385062,2020-07-20,3400.0,24,Employed - full time,Consolidation,0
5389260,2020-07-20,1000.0,12,Employed - full time,House / Home improvement,1
5389441,2020-07-20,20000.0,60,Employed - full time,Consolidation,0
5389846,2020-07-20,15000.0,60,Employed - full time,Consolidation,0
5390769,2020-07-20,10000.0,60,Employed - full time,House / Home improvement,0
5391486,2020-07-20,12000.0,36,Employed - full time,Car,0
5392371,2020-07-20,8325.0,48,Employed - full time,Car,0
5393178,2020-07-20,18500.0,60,Employed - full time,Consolidation,0
5397331,2020-07-20,15000.0,60,Employed - full time,House / Home improvement,0
5399469,2020-07-20,10000.0,24,Employed - part time,Consolidation,0
5401699,2020-07-20,16000.0,48,Employed - full time,Car,0
5402565,2020-07-20,4000.0,36,Employed - full time,Car,0
5403613,2020-07-20,2000.0,18,Employed - full time,Consolidation,0
5404077,2020-07-20,10000.0,48,Employed - full time,Consolidation,0
5405810,2020-07-20,2500.0,36,Employed - full time,Car,0
5406228,2020-07-20,10000.0,60,Employed - full time,Consolidation,0
5406576,2020-07-20,1000.0,18,Employed - full time,Not Known,1
5408107,2020-07-20,10000.0,60,Employed - full time,Consolidation,0
5411367,2020-07-20,9000.0,48,Employed - full time,Car,0
5411841,2020-07-20,20000.0,60,Employed - full time,Consolidation,0
5412554,2020-07-20,18000.0,48,Employed - full time,Car,0
5413567,2020-07-20,10000.0,60,Employed - full time,Not Known,0
5414354,2020-07-20,15000.0,60,Employed - full time,Consolidation,0
5416559,2020-07-20,9000.0,48,Employed - full time,Car,0
5418026,2020-07-20,5000.0,36,Employed - full time,Not Known,0
5418201,2020-07-20,6000.0,36,Employed - full time,Consolidation,1
5418419,2020-07-20,2000.0,30,Employed - part time,Not Known,0
5418469,2020-07-20,2000.0,24,Employed - full time,Not Known,0
5418636,2020-07-20,10000.0,60,Employed - full time,Consolidation,0
5419601,2020-07-21,1000.0,24,Employed - full time,Not Known,0
5419627,2020-07-21,1000.0,12,Employed - full time,Not Known,0
5419898,2020-07-21,3800.0,36,Employed - full time,Consolidation,1
5421270,2020-07-21,5000.0,48,Employed - full time,Consolidation,0
5422628,2020-07-21,10000.0,36,Employed - full time,Consolidation,0
5423025,2020-07-21,10000.0,60,Employed - full time,House / Home improvement,0
5423195,2020-07-21,20000.0,60,Employed - full time,Consolidation,0
5423697,2020-07-21,10000.0,60,Employed - full time,Consolidation,0
5424411,2020-07-21,10000.0,60,Employed - full time,Car,0
5430313,2020-07-21,20000.0,60,Employed - full time,Consolidation,0
5432850,2020-07-21,4000.0,60,Employed - full time,Consolidation,0
5433099,2020-07-21,10000.0,60,Employed - full time,Consolidation,0
5433398,2020-07-21,6500.0,48,Employed - full time,Car,0
5433856,2020-07-21,20000.0,60,Employed - full time,House / Home improvement,0
5434538,2020-07-21,4000.0,36,Employed - part time,House / Home improvement,1
5440053,2020-07-21,7500.0,36,Employed - full time,Consolidation,0
5440757,2020-07-21,12000.0,48,Employed - full time,Car,0
5443216,2020-07-21,10000.0,60,Employed - full time,House / Home improvement,0
5443749,2020-07-21,5000.0,36,Employed - full time,Car,0
5444225,2020-07-21,5000.0,60,Employed - full time,House / Home improvement,0
5444854,2020-07-21,10000.0,60,Employed - full time,Consolidation,0
5446836,2020-07-21,8000.0,36,Employed - full time,Consolidation,0
5447108,2020-07-21,5000.0,60,Employed - full time,Consolidation,0
5448073,2020-07-22,4000.0,24,Employed - full time,Not Known,1
5448131,2020-07-22,2000.0,12,Employed - full time,Not Known,0
5448550,2020-07-22,5000.0,60,Employed - full time,Not Known,0
5449202,2020-07-22,9000.0,48,Employed - full time,Car,0
5449723,2020-07-22,10000.0,54,Employed - full time,Car,0
5450251,2020-07-22,10000.0,48,Retired,Car,1
5450311,2020-07-22,10000.0,60,Employed - full time,Car,0
5452209,2020-07-22,15000.0,60,Employed - full time,House / Home improvement,0
5452837,2020-07-22,15000.0,24,Employed - full time,Not Known,0
5453182,2020-07-22,10000.0,60,Employed - full time,Consolidation,0
5453301,2020-07-22,20000.0,60,Employed - full time,Consolidation,0
5454143,2020-07-22,6500.0,48,Employed - full time,Car,0
5456158,2020-07-22,20000.0,36,Employed - full time,House / Home improvement,0
5457092,2020-07-22,9000.0,60,Employed - full time,Car,1
5459896,2020-07-22,15000.0,48,Employed - full time,Car,0
5463635,2020-07-22,1000.0,12,Employed - full time,Consolidation,0
5463837,2020-07-22,15000.0,60,Employed - full time,Consolidation,0
5465493,2020-07-22,6500.0,48,Employed - full time,Car,0
5465755,2020-07-22,8500.0,60,Employed - full time,Consolidation,1
5466081,2020-07-22,3000.0,24,Employed - full time,Consolidation,0
5466271,2020-07-22,15000.0,36,Employed - full time,Car,0
5472559,2020-07-22,15000.0,48,Employed - full time,Consolidation,0
5473953,2020-07-22,1000.0,24,Employed - full time,Consolidation,0
5474296,2020-07-22,10000.0,60,Employed - full time,Not Known,0
5477755,2020-07-22,15000.0,48,Employed - full time,Car,0
5478387,2020-07-23,4000.0,48,Employed - full time,House / Home improvement,0
5479735,2020-07-23,6500.0,48,Employed - full time,Car,0
5481913,2020-07-23,8500.0,60,Employed - full time,House / Home improvement,0
5482240,2020-07-23,2000.0,24,Employed - full time,House / Home improvement,0
5482288,2020-07-23,3000.0,24,Employed - full time,Not Known,0
5482393,2020-07-23,1800.0,12,Employed - full time,Holiday,0
5483059,2020-07-23,8000.0,24,Employed - full time,Car,0
5483715,2020-07-23,10000.0,60,Employed - full time,Consolidation,0
5483912,2020-07-23,9000.0,60,Employed - full time,Consolidation,0
5484177,2020-07-23,1000.0,24,Employed - full time,Not Known,0
5486590,2020-07-23,4000.0,24,Employed - full time,House / Home improvement,0
5488319,2020-07-23,6500.0,48,Employed - full time,Car,0
5488877,2020-07-23,12000.0,24,Employed - full time,Car,0
5496768,2020-07-23,1000.0,12,Employed - full time,Not Known,0
5498252,2020-07-23,6500.0,48,Employed - full time,Car,0
5499831,2020-07-23,10000.0,36,Employed - full time,Car,0
5500832,2020-07-23,5000.0,48,Employed - full time,House / Home improvement,0
5501471,2020-07-23,6500.0,48,Employed - full time,Car,0
5503111,2020-07-23,7500.0,60,Retired,Consolidation,0
5505794,2020-07-23,10000.0,36,Employed - full time,Not Known,0
5506382,2020-07-23,3000.0,36,Employed - full time,House / Home improvement,1
5506556,2020-07-23,6500.0,48,Employed - full time,Car,0
5507116,2020-07-23,15000.0,60,Employed - full time,Consolidation,0
5507888,2020-07-23,10000.0,48,Employed - full time,House / Home improvement,0
5508441,2020-07-23,1000.0,24,Employed - full time,House / Home improvement,0
5509191,2020-07-24,1000.0,12,Employed - full time,Not Known,0
5511887,2020-07-24,6500.0,48,Employed - full time,Car,0
5511929,2020-07-24,7000.0,54,Employed - full time,Not Known,0
5514138,2020-07-24,6500.0,60,Employed - full time,Car,0
5515335,2020-07-24,10000.0,48,Employed - full time,Consolidation,0
5516564,2020-07-24,2000.0,24,Employed - full time,Car,0
5517277,2020-07-24,1000.0,12,Employed - full time,Car,0
5520552,2020-07-24,6500.0,48,Employed - full time,Car,0
5520769,2020-07-24,6500.0,48,Employed - full time,Car,0
5524660,2020-07-24,2500.0,36,Employed - full time,Not Known,0
5524827,2020-07-24,12000.0,60,Employed - full time,Car,0
5527484,2020-07-24,1700.0,48,Employed - part time,Not Known,1
5529017,2020-07-24,6500.0,48,Employed - full time,Car,0
5530567,2020-07-24,6000.0,24,Employed - full time,House / Home improvement,1
5532802,2020-07-24,4000.0,36,Employed - full time,Car,0
5532934,2020-07-24,3000.0,24,Employed - full time,Car,0
5535028,2020-07-24,15000.0,60,Employed - full time,Not Known,0
5536872,2020-07-25,6500.0,48,Employed - full time,Car,0
5538529,2020-07-25,1000.0,12,Employed - full time,Consolidation,1
5540291,2020-07-25,15000.0,48,Employed - full time,Consolidation,0
5540583,2020-07-25,10000.0,60,Employed - full time,Car,0
5540649,2020-07-25,1000.0,48,Employed - full time,Consolidation,0
5541504,2020-07-25,7500.0,36,Employed - full time,Not Known,0
5545928,2020-07-25,5000.0,60,Employed - full time,Consolidation,0
5545979,2020-07-25,11000.0,60,Employed - full time,Consolidation,0
5548262,2020-07-25,15000.0,54,Employed - full time,Consolidation,0
5549124,2020-07-25,15000.0,60,Employed - full time,Car,0
5549643,2020-07-25,5000.0,60,Employed - full time,Consolidation,0
5550836,2020-07-25,4000.0,24,Employed - full time,Consolidation,1
5553221,2020-07-25,1000.0,18,Employed - full time,Not Known,1
5553902,2020-07-25,11000.0,60,Employed - full time,Not Known,1
5554978,2020-07-25,6500.0,48,Employed - full time,Car,1
5555383,2020-07-25,6500.0,48,Employed - full time,Car,0
5559102,2020-07-25,2000.0,12,Employed - full time,Consolidation,0
5561708,2020-07-26,5000.0,60,Employed - full time,House / Home improvement,0
5561926,2020-07-26,7999.0,48,Employed - full time,Car,0
5564012,2020-07-26,2500.0,24,Employed - full time,Not Known,1
5564479,2020-07-26,15000.0,60,Employed - full time,Car,0
5566450,2020-07-26,7000.0,60,Employed - full time,Not Known,0
5566830,2020-07-26,1000.0,36,Employed - full time,House / Home improvement,1
5568860,2020-07-26,2000.0,36,Employed - full time,Not Known,0
5570189,2020-07-26,5000.0,36,Employed - full time,Consolidation,0
5571075,2020-07-26,12000.0,60,Employed - full time,Not Known,0
5571223,2020-07-26,6500.0,48,Employed - full time,Car,0
5571905,2020-07-26,2000.0,24,Employed - full time,Not Known,0
5573262,2020-07-26,4000.0,24,Employed - full time,Consolidation,0
5574462,2020-07-26,12000.0,60,Employed - full time,Car,1
5574733,2020-07-26,10000.0,60,Employed - full time,House / Home improvement,1
5575544,2020-07-26,7500.0,60,Employed - full time,Not Known,0
5575668,2020-07-26,8000.0,48,Employed - full time,Car,0
5575893,2020-07-26,20000.0,60,Employed - full time,House / Home improvement,0
5576015,2020-07-26,13000.0,48,Employed - full time,Car,0
5576900,2020-07-26,15000.0,60,Employed - full time,Car,0
5577108,2020-07-26,20000.0,60,Employed - full time,Car,0
5577477,2020-07-26,20000.0,60,Employed - full time,Consolidation,0
5578409,2020-07-26,1000.0,12,Employed - full time,Not Known,0
5578430,2020-07-26,5000.0,60,Employed - full time,Not Known,1
5579811,2020-07-27,15000.0,48,Employed - full time,Car,0
5580919,2020-07-27,6500.0,48,Employed - full time,Car,0
5581066,2020-07-27,2000.0,24,Employed - full time,Not Known,1
5582284,2020-07-27,10000.0,48,Employed - full time,Car,0
5584111,2020-07-27,5000.0,24,Employed - full time,Not Known,0
5584314,2020-07-27,5000.0,24,Employed - full time,Consolidation,0
5585163,2020-07-27,12500.0,48,Employed - full time,Consolidation,0
5585311,2020-07-27,1500.0,24,Employed - full time,Consolidation,0
5586372,2020-07-27,1000.0,12,Employed - full time,Consolidation,0
5586976,2020-07-27,15000.0,60,Employed - full time,House / Home improvement,0
5587256,2020-07-27,10000.0,60,Employed - full time,House / Home improvement,0
5589456,2020-07-27,3000.0,60,Employed - full time,Wedding,0
5589975,2020-07-27,10000.0,48,Employed - full time,Consolidation,0
5590128,2020-07-27,8000.0,60,Employed - full time,Consolidation,0
5590341,2020-07-27,15000.0,60,Employed - full time,Consolidation,0
5592901,2020-07-27,3000.0,36,Employed - full time,House / Home improvement,0
5596578,2020-07-27,10000.0,54,Employed - full time,Consolidation,0
5597222,2020-07-27,4500.0,60,Employed - part time,Car,1
5598076,2020-07-27,20000.0,48,Employed - full time,House / Home improvement,0
5598729,2020-07-27,10000.0,24,Employed - full time,Consolidation,0
5599299,2020-07-27,5000.0,24,Employed - full time,Car,0
5600239,2020-07-27,7500.0,60,Employed - full time,Consolidation,0
5601040,2020-07-27,15000.0,54,Employed - full time,Consolidation,0
5602869,2020-07-27,2500.0,24,Employed - full time,Car,0
5603324,2020-07-27,10000.0,60,Employed - full time,Not Known,0
5604015,2020-07-27,15000.0,60,Employed - full time,Consolidation,0
5604369,2020-07-27,1000.0,48,Employed - full time,Not Known,1
5604574,2020-07-27,10000.0,60,Employed - full time,Consolidation,0
5605119,2020-07-27,6000.0,48,Employed - full time,Consolidation,0
5605834,2020-07-27,2000.0,24,Employed - full time,Car,0
5605980,2020-07-27,10000.0,54,Employed - full time,Car,0
5606649,2020-07-27,6500.0,48,Employed - full time,Car,0
5606726,2020-07-27,1000.0,60,Employed - full time,Consolidation,0
5607391,2020-07-27,2000.0,18,Employed - full time,Consolidation,0
5607616,2020-07-28,5000.0,48,Employed - full time,House / Home improvement,0
5609421,2020-07-28,8000.0,48,Employed - full time,Consolidation,0
5609803,2020-07-28,10000.0,60,Employed - full time,Consolidation,1
5612519,2020-07-28,12000.0,48,Employed - full time,Consolidation,0
5615516,2020-07-28,4000.0,36,Employed - full time,Not Known,0
5617853,2020-07-28,10000.0,60,Employed - part time,Not Known,0
5619667,2020-07-28,15000.0,60,Employed - full time,Consolidation,0
5620525,2020-07-28,15000.0,48,Employed - full time,Consolidation,0
5624444,2020-07-28,8000.0,60,Employed - full time,Consolidation,0
5626112,2020-07-28,14000.0,60,Employed - full time,Car,0
5626226,2020-07-28,15000.0,48,Employed - full time,Car,0
5628583,2020-07-28,13000.0,60,Employed - full time,Car,0
5630063,2020-07-28,16200.0,60,Employed - full time,House / Home improvement,0
5634074,2020-07-28,2000.0,24,Employed - full time,Consolidation,0
5634271,2020-07-28,3000.0,48,Employed - full time,Car,0
5636260,2020-07-28,4000.0,24,Employed - full time,Consolidation,0
5637215,2020-07-28,6500.0,48,Employed - full time,Car,0
5637235,2020-07-28,2500.0,60,Employed - full time,Consolidation,0
5638105,2020-07-28,8000.0,36,Employed - full time,House / Home improvement,1
5639072,2020-07-28,1000.0,18,Employed - full time,Consolidation,0
5639083,2020-07-28,10000.0,60,Employed - full time,Not Known,0
5640362,2020-07-28,15000.0,48,Employed - full time,Not Known,0
5646596,2020-07-28,7000.0,60,Employed - full time,Car,0
5648965,2020-07-29,1000.0,24,Employed - full time,Not Known,0
5653152,2020-07-29,1000.0,24,Employed - full time,Not Known,0
5653510,2020-07-29,10000.0,48,Employed - part time,Consolidation,0
5654151,2020-07-29,15000.0,60,Employed - full time,Consolidation,0
5654628,2020-07-29,1000.0,12,Employed - full time,Not Known,0
5655324,2020-07-29,10000.0,60,Employed - full time,House / Home improvement,0
5655330,2020-07-29,15000.0,36,Employed - full time,Car,0
5655380,2020-07-29,1000.0,36,Employed - full time,Not Known,0
5657888,2020-07-29,1000.0,24,Employed - full time,House / Home improvement,0
5660253,2020-07-29,3000.0,48,Employed - full time,Consolidation,1
5661172,2020-07-29,3000.0,24,Employed - full time,Consolidation,0
5662806,2020-07-29,5000.0,48,Employed - full time,Holiday,0
5663430,2020-07-29,20000.0,60,Employed - full time,Consolidation,0
5663788,2020-07-29,5500.0,60,Employed - full time,House / Home improvement,0
5665587,2020-07-29,10000.0,60,Employed - full time,House / Home improvement,1
5667175,2020-07-29,5000.0,48,Employed - full time,Consolidation,0
5667416,2020-07-29,15000.0,60,Employed - full time,Car,0
5667868,2020-07-29,3000.0,60,Employed - full time,House / Home improvement,0
5668061,2020-07-29,6000.0,48,Employed - full time,Not Known,0
5668357,2020-07-29,15000.0,48,Employed - full time,Not Known,0
5668656,2020-07-29,15000.0,60,Employed - full time,Car,0
5668659,2020-07-29,1000.0,36,Employed - full time,Car,1
5669003,2020-07-29,4000.0,24,Employed - full time,Car,0
5672040,2020-07-29,10500.0,48,Employed - full time,Car,0
5672773,2020-07-29,1000.0,12,Employed - full time,Consolidation,0
5673134,2020-07-30,8000.0,60,Employed - full time,Not Known,1
5678296,2020-07-30,15000.0,60,Employed - full time,Car,0
5679101,2020-07-30,6875.0,60,Employed - full time,Car,1
5682594,2020-07-30,1000.0,12,Employed - full time,Not Known,0
5682917,2020-07-30,1500.0,24,Employed - full time,House / Home improvement,0
5683855,2020-07-30,6500.0,48,Employed - full time,Car,0
5684456,2020-07-30,10000.0,60,Employed - full time,Consolidation,0
5688825,2020-07-30,6000.0,36,Employed - full time,Consolidation,0
5689992,2020-07-30,6500.0,48,Employed - full time,Car,1
5690312,2020-07-30,20000.0,60,Employed - full time,Purchase,0
5690483,2020-07-30,6000.0,42,Employed - full time,Not Known,0
5693812,2020-07-30,1500.0,12,Employed - part time,House / Home improvement,0
5694464,2020-07-30,12000.0,48,Employed - full time,Not Known,1
5694602,2020-07-30,11000.0,60,Employed - full time,Car,0
5698256,2020-07-30,14000.0,48,Employed - full time,Car,1
5699214,2020-07-30,6500.0,48,Employed - full time,Car,0
5700283,2020-07-31,6500.0,48,Employed - full time,Car,0
5700707,2020-07-31,6500.0,48,Employed - full time,Car,0
5700756,2020-07-31,3000.0,60,Employed - full time,Not Known,0
5701048,2020-07-31,10000.0,36,Employed - full time,House / Home improvement,0
5701981,2020-07-31,20000.0,60,Employed - full time,Car,0
5703439,2020-07-31,4800.0,36,Employed - part time,Consolidation,0
5703471,2020-07-31,1000.0,12,Employed - full time,Not Known,0
5706129,2020-07-31,5000.0,36,Employed - full time,Consolidation,0
5706682,2020-07-31,15000.0,60,Employed - full time,House / Home improvement,0
5709054,2020-07-31,2000.0,24,Employed - full time,House / Home improvement,0
5710853,2020-07-31,12000.0,36,Employed - full time,Car,0
5711596,2020-07-31,1000.0,12,Employed - full time,Wedding,0
5713652,2020-07-31,2000.0,48,Employed - full time,Not Known,0
5715755,2020-07-31,6500.0,48,Employed - full time,Car,0
5716461,2020-07-31,4000.0,60,Employed - full time,House / Home improvement,0
5716491,2020-07-31,20000.0,48,Employed - full time,House / Home improvement,0
5716512,2020-07-31,15000.0,48,Employed - full time,Not Known,0
5718713,2020-07-31,1000.0,12,Employed - full time,Not Known,0
5722570,2020-08-01,7000.0,60,Employed - full time,Consolidation,0
5723206,2020-08-01,1000.0,12,Employed - full time,Not Known,0
5723575,2020-08-01,15000.0,60,Employed - full time,House / Home improvement,0
5725708,2020-08-01,10000.0,60,Employed - full time,Consolidation,0
5727610,2020-08-01,5000.0,48,Employed - full time,House / Home improvement,0
5729304,2020-08-01,10000.0,48,Employed - full time,Consolidation,0
5731773,2020-08-01,6500.0,48,Employed - full time,Car,0
5731880,2020-08-01,4000.0,36,Employed - part time,House / Home improvement,0
5732817,2020-08-01,15000.0,60,Employed - full time,Consolidation,0
5733018,2020-08-01,6500.0,48,Employed - full time,Car,0
5733263,2020-08-01,5000.0,60,Employed - full time,Holiday,0
5733583,2020-08-01,3000.0,36,Employed - full time,House / Home improvement,0
5734166,2020-08-01,1500.0,24,Employed - part time,Car,0
5735621,2020-08-01,6500.0,48,Employed - full time,Car,0
5735860,2020-08-01,1000.0,12,Employed - full time,Consolidation,0
5737958,2020-08-01,10000.0,60,Employed - full time,Not Known,0
5738277,2020-08-01,5000.0,36,Employed - full time,Car,0
5738341,2020-08-01,2500.0,36,Employed - full time,Holiday,0
5738895,2020-08-01,15000.0,60,Employed - full time,Car,0
5743082,2020-08-02,10000.0,60,Employed - full time,Car,0
5743586,2020-08-02,6500.0,48,Employed - part time,Car,0
5743791,2020-08-02,6500.0,48,Employed - full time,Car,0
5744212,2020-08-02,6000.0,24,Employed - full time,Car,0
5745823,2020-08-02,5500.0,48,Employed - full time,Holiday,1
5746462,2020-08-02,20000.0,60,Employed - part time,Not Known,0
5747154,2020-08-02,1000.0,12,Employed - full time,Not Known,0
5748249,2020-08-02,1000.0,12,Employed - full time,Consolidation,0
5749078,2020-08-02,1000.0,12,Employed - full time,Not Known,0
5750400,2020-08-02,10000.0,60,Employed - full time,Not Known,0
5751732,2020-08-02,5000.0,60,Employed - full time,Car,0
5751748,2020-08-02,20000.0,60,Employed - full time,Business,0
5754141,2020-08-02,8000.0,48,Employed - full time,House / Home improvement,0
5754177,2020-08-02,3000.0,48,Employed - full time,Car,1
5755223,2020-08-02,10000.0,24,Employed - full time,Car,0
5755933,2020-08-02,7500.0,48,Employed - full time,Consolidation,1
5755970,2020-08-02,1500.0,24,Employed - full time,House / Home improvement,0
5760648,2020-08-02,2000.0,12,Employed - full time,Not Known,0
5760715,2020-08-02,3000.0,24,Employed - full time,Consolidation,0
5760838,2020-08-03,10000.0,60,Employed - full time,Consolidation,0
5761036,2020-08-03,2000.0,24,Employed - full time,Not Known,0
5761244,2020-08-03,15000.0,60,Employed - full time,Car,0
5762330,2020-08-03,14000.0,60,Employed - full time,Car,0
5762961,2020-08-03,10000.0,24,Retired,House / Home improvement,0
5762999,2020-08-03,3000.0,36,Employed - part time,House / Home improvement,1
5764160,2020-08-03,5000.0,48,Employed - full time,Consolidation,0
5764534,2020-08-03,5000.0,60,Employed - full time,Car,1
5767593,2020-08-03,9000.0,36,Employed - part time,Car,0
5769681,2020-08-03,16000.0,60,Employed - full time,House / Home improvement,0
5770624,2020-08-03,6500.0,48,Employed - part time,Car,0
5770815,2020-08-03,6000.0,36,Employed - full time,Car,0
5772247,2020-08-03,15000.0,60,Employed - full time,House / Home improvement,0
5773236,2020-08-03,5000.0,18,Employed - full time,Consolidation,0
5773389,2020-08-03,6500.0,48,Employed - part time,Car,0
5773450,2020-08-03,6000.0,24,Employed - full time,Car,0
5773581,2020-08-03,15000.0,60,Employed - full time,Not Known,0
5776435,2020-08-03,15000.0,60,Retired,Consolidation,0
5776470,2020-08-03,20000.0,60,Employed - full time,Not Known,0
5776559,2020-08-03,20000.0,60,Employed - full time,Consolidation,0
5777817,2020-08-03,1000.0,12,Employed - full time,Not Known,0
